,dis,force_f_31000011,force_f_31000010,force_f_31000022,force_f_31000023,force_f_31000021,force_f_31000009,force_f_31000008,force_f_31000020,force_f_31000019
2840,-62.190832031250196,13.149409477528902,9.372628704137018,6.431591011247438,2.5294606353508877,4.255197748697718,19.058886104167904,5.751006652083422,202.3616799999999,4.8818899499998025
410,-62.17113437500022,13.37897321918743,9.73014943250616,6.375489440928428,2.7004145580071377,4.844988649739385,19.332323645834574,5.762303760416755,202.3616799999999,5.7834138749998045
2837,-62.1528999999999,13.708006419372575,10.059616447984679,6.325920587088911,3.091504528124325,5.640239451562302,19.49490614062624,6.072076087500088,202.3616799999999,6.066985249999803
2836,-62.13739863281268,14.014379518809022,10.414292563210918,6.44267661643787,3.4127781957350027,6.422717127560567,19.58774636458458,6.400088164583423,202.3616799999999,6.212602524999802
412,-62.11762988281269,14.153302857472763,10.872649690570942,7.051874578872765,3.304466908365211,6.961415525303622,19.582214822917912,6.484344272916756,202.3616799999999,6.335594499999804
413,-62.097937109375174,14.4025940624695,11.743343264570981,8.519980877599167,3.295299611083308,6.969521035090952,19.93909400000125,6.095513303125088,202.3616799999999,6.155153249999805
2832,-62.083899999999886,14.646104382110611,12.293081623839164,9.50372034716704,3.2897136890618235,6.89065877239564,19.581366765626253,6.056198231250086,202.3616799999999,5.957132999999805
2831,-62.0644457031252,14.843000734890417,12.593689861306608,10.017832645588262,3.231536754882136,6.927407672656056,19.136502381945697,6.309524825000086,202.3616799999999,6.395043749999806
415,-62.04476132812516,14.942625361219624,12.60530843031703,9.89373303849191,3.0450534056633862,7.221093538281054,19.265636534723477,6.9335648250000865,202.3616799999999,7.038229749999806
2828,-62.028699999999866,15.291841928680423,12.485792947722226,9.190726774071337,3.25720742744073,7.3218645063800105,19.382081687501255,7.302368231250087,202.3616799999999,7.570317999999806
2827,-62.01153007812521,15.731656920325388,12.4588457484221,8.483810855085334,3.7255822122389066,7.485068042143897,19.654455725695698,7.578529864583422,202.3616799999999,8.037795999999805
417,-61.991221093750156,16.19367524339125,12.840737450611226,8.344072629727261,4.563981915103489,8.02848417842862,20.407305420140148,7.832002772916756,202.3616799999999,8.342494999999804
2824,-61.973499999999845,16.67447677249145,13.096689453825746,8.41324060900786,4.9670089120110426,8.387205371874803,21.198310500001263,7.80772093750009,202.3616799999999,8.453801999999804
2823,-61.95638828125011,17.164014297566723,13.351597908608865,8.455618154035523,5.064871771613909,8.65554716536439,21.654666104167944,7.52195038125009,202.3616799999999,8.573872749999804
419,-61.935483593750135,17.66097660453287,13.729315417072403,8.20871819166573,4.6826149252597435,8.837445701822721,21.06891789583461,6.7294684062500885,202.3616799999999,8.945726999999804
2820,-61.91799999999982,17.808482020385743,14.08339523895147,8.106117369237342,4.355932185546202,9.305193582031055,20.48430968750128,6.3701928187500885,202.3616799999999,9.393196499999807
2819,-61.900488281250105,17.93075153985597,14.39721667943201,8.210362348924843,4.075938453059223,9.673632898437306,19.989011765626284,6.2098421520834215,202.3616799999999,9.627799499999806
421,-61.87954355468764,18.32677026129152,14.613900662301473,8.79084559501859,3.8804376356113073,9.458297179687309,19.76050470312628,6.213059860416755,202.3616799999999,9.552540499999807
2816,-61.861999999999824,18.9082533308716,14.9919073364246,9.951803700829135,3.7619943445305783,9.466496660156057,19.675073765626273,6.963816206250089,202.3616799999999,9.330627749999808
2815,-61.84443808593761,19.497491904459643,15.362005863737831,11.092485101073272,3.690573863182922,9.562697354817516,19.785342093751275,7.88807975000009,202.3616799999999,9.284140374999806
423,-61.82342304687515,19.924532641927083,15.547057259367715,11.591861524901391,3.6831642846672974,9.699366492838351,20.339632093751277,8.58532625000009,202.3616799999999,9.561858749999807
2812,-61.80599999999983,20.35751427622477,15.732132883543741,12.006519400715195,3.635553111522767,9.707177359374809,20.335736093751272,9.159911000000092,202.3616799999999,10.189863499999806
2811,-61.78834101562508,20.736753964599604,15.91805177235803,12.449222367674832,3.5643305762037567,9.784086600260228,20.144274015626273,9.725850062500093,202.3616799999999,11.250511749999806
425,-61.76719804687514,20.948826918375648,16.10647622654097,13.060779156086284,3.4624755489902146,10.197149235676898,19.94829970312627,10.388513812500094,202.3616799999999,11.818690249999804
2808,-61.74999999999983,21.315123304361975,16.184986839049106,13.527954301105813,3.5534257867180785,10.59813286132794,19.63146996875127,10.881395125000093,202.3616799999999,11.909779499999804
2807,-61.7324347656251,21.74852984413656,16.154207436115346,13.970475631061868,3.9480667360995882,10.932027317708148,19.147166234376268,11.128202250000092,202.3616799999999,12.255166749999804
427,-61.71182539062519,22.2290434130656,15.905471828530704,14.483417159219425,5.06097455550063,11.076733276041487,18.281295921876268,10.806569250000091,202.3616799999999,12.609650249999806
2804,-61.69399999999983,22.583119987609873,15.933422825987565,14.606843369017604,5.628948136034484,11.47703995703107,18.20986935937627,10.618157187500092,202.3616799999999,12.688772999999804
2803,-61.677288671875154,22.932864963948575,16.078680928058688,14.340282404133166,5.897826413410787,11.999686973958156,18.558703531251275,10.672325770833426,202.3616799999999,12.398009249999806
429,-61.65674960937514,23.39605214005534,16.29917373893109,13.293275233560252,5.8143530201816205,12.633754276041493,19.373876156251278,11.32101535416676,202.3616799999999,12.465080249999808
2800,-61.63852499999984,23.665649236450196,16.406140498839125,12.413705479247097,6.218465010448547,13.276222976562329,19.47817642187628,11.801011750000097,202.3616799999999,12.714424499999806
2799,-61.62284335937515,23.862929261393234,16.53081936098105,11.763556706053734,6.75732345361261,13.67599397526024,19.460923848959617,12.143805895833426,202.3616799999999,12.564042749999809
431,-61.60259550781266,24.036848151692723,16.822160580788992,11.63423345995998,7.212835871971986,13.3392704700519,19.78988511979295,12.243686479166758,202.3616799999999,12.491893999999807
2796,-61.58392499999984,24.17061830212404,17.29021968731569,11.732282463866225,7.241321142382143,13.029870390624819,20.365661656251277,12.916968062500091,202.3616799999999,12.361248499999805
2795,-61.568783789062664,24.234386170945925,17.75126157363433,11.913609639186323,6.961815936674681,12.812843092447732,20.862475270834608,13.657498041666754,202.3616799999999,11.727380749999801
433,-61.54862285156266,24.12829593480768,18.014533912610027,12.117399078747955,6.185366450563569,12.845610712239399,20.875584854167947,14.026372208333415,202.3616799999999,11.5170687499998
2792,-61.529324999999844,24.048939774902347,18.196982775694607,12.385091123778338,5.435142096776677,12.753307968749816,20.780884546876276,13.914898500000083,202.3616799999999,11.922364499999798
2791,-61.514814257812674,23.941358902004666,18.32607425979156,12.910654154811326,4.8570344965379615,12.684432928819263,20.610309234376274,13.635344479166752,202.3616799999999,12.703640874999799
435,-61.49465566406268,23.722369813897025,18.375917082816738,14.145927538383376,4.769052024619559,12.810911362847042,20.319918796876266,13.331897395833415,202.3616799999999,13.248470749999797
2788,-61.474724999999836,23.661087483147515,18.320490233702422,15.177100797280946,5.056726875194647,12.983987890624825,20.36985614062626,13.703125625000085,202.3616799999999,13.506023999999794
2787,-61.46084941406266,23.740480641686347,18.291384893828152,15.765306426309262,5.4160327403313655,13.163307050781079,20.510665757813758,14.141126218750088,202.3616799999999,13.841442999999797
2786,-61.44069394531266,23.985941399018483,18.441126230386182,15.132254730115143,5.435750782356104,13.285719613281081,20.58680727604293,13.853382145833422,202.3616799999999,13.796044999999793
438,-61.42053847656266,23.93664582120995,18.574704996662227,14.209839353053507,4.918998191470688,13.321022972656088,20.6720773802096,12.811478729166751,202.3616799999999,13.221646749999794
2783,-61.406474999999844,23.874268986511225,18.553372969298135,13.52698089697169,4.736917198339178,13.392831968749837,21.155785687501265,12.35608718750008,202.3616799999999,13.134357749999792
2782,-61.386735937500134,23.835198400146453,18.54512067274866,13.12358260558985,4.8755352686191245,13.506373624999835,21.635379260417928,12.057663625000078,202.3616799999999,13.125782374999794
440,-61.36663027343765,23.87912781567379,18.731018362283166,13.319007887328132,5.64157893137954,13.708607624999834,21.704190427084587,11.643632125000078,202.3616799999999,13.074951499999793
2779,-61.35187499999984,24.040938278137176,19.064400237791794,13.688494997801763,6.0340284992180795,13.955157808593583,21.96075482812626,11.501895562500078,202.3616799999999,13.245026499999792
2778,-61.33286855468764,24.256406118062316,19.456619118122198,14.162755347411139,6.255611810318339,14.224667899739416,22.10849128125126,11.705376791666744,202.3616799999999,13.463599124999792
442,-61.31279511718763,24.51496504343669,19.877864826943814,14.777273585692392,6.3381904461256315,14.518741529947752,21.74199065625126,12.67221645833341,202.3616799999999,13.640867749999794
2775,-61.29727499999984,24.82191907922364,20.261269813048145,15.33259312377833,6.036742257518858,14.620845597656086,21.408117375001265,13.318580906250077,202.3616799999999,13.535423499999794
2774,-61.27908652343763,25.204776886535655,20.59269880486943,15.7925896761465,5.642363822818336,14.675221919270664,21.206701421876268,13.821114041666743,202.3616799999999,13.647463499999791
444,-61.25903496093764,25.766950898010265,20.80604053655888,16.02581597155666,5.353221474250628,14.778384565103995,21.370030109376263,14.21262845833341,202.3616799999999,14.369803499999794
2771,-61.24267499999985,26.310971880798355,21.316304815428502,16.26204403735256,5.610590655663388,15.06577669531233,22.13780148437626,14.615740406250072,202.3616799999999,14.675026999999794
2770,-61.225324804687645,26.78600671169029,21.962132010863073,16.53825635815334,6.163629991665992,15.436873192708166,22.812288385417922,15.172725395833403,202.3616799999999,14.685842499999794
446,-61.20534628906271,27.072236115580267,22.717725408812292,16.93141967358303,7.05716826145766,15.874853307291502,22.60247917708459,16.17973197916674,202.3616799999999,14.542580499999794
2767,-61.188074999999856,27.571600338745142,23.401085900389443,17.33581117993068,7.843008292675108,16.33207830078109,22.31745964062626,16.975267625000072,202.3616799999999,15.477765999999798
2766,-61.171840039062644,28.095634349568716,23.98081506447229,17.7479412131338,8.502529523599588,16.737522222656093,22.174432791667932,17.478758437500076,202.3616799999999,16.323651999999797
448,-61.15179238281266,28.480542904093454,24.32188315244428,18.17205863598535,8.89079259221938,16.96837805078109,22.532594333334593,17.31758568750008,202.3616799999999,16.671855749999796
2763,-61.13347499999986,28.734118297363313,24.455561406309844,18.480729049071293,9.348643156249329,17.106836410156088,22.803717984376263,17.55037462500009,202.3616799999999,17.3478439999998
2762,-61.11820722656267,28.875008999220135,24.537834524684143,18.744063053764222,9.672770949869122,17.238922709635254,23.077511760417938,17.86962197916676,202.3616799999999,18.2487609999998
450,-61.09854824218766,28.80917878809275,24.673282070691094,18.986834843043738,9.526142936848284,17.444290298176917,23.4463538020846,18.054282895833424,202.3616799999999,19.424674999999795
2759,-61.079874999999866,28.795130252014182,24.762291724852336,19.25476732787989,9.123229378905577,17.561891765624836,23.336814546876262,18.229421062500094,202.3616799999999,19.742366499999793
2758,-61.06561464843766,28.909056414401597,24.92170210252432,19.494078685762915,8.839771940103493,17.67438625390609,23.097103286459593,18.440911576388984,202.3616799999999,20.037224999999797
452,-61.04593515625015,29.35512499713814,25.33875254257424,19.622365967229925,9.170968403645162,17.85932592578109,22.945257307292913,18.77098188194454,202.3616799999999,20.659911249999794
2755,-61.02687499999986,29.828122123779302,25.800194302794235,19.853505197020503,9.478578924804015,18.325812687499837,23.393159234376242,19.042808062500093,202.3616799999999,20.786042999999793
2754,-61.013007031250154,30.407763019470217,26.173448302143186,20.069853732420885,9.620369873371724,18.784784897135253,23.827778901042905,19.300507722222314,202.3616799999999,20.85789874999979
454,-60.99333417968765,31.280406678405768,26.237747698708958,20.138978236327134,9.288288046548807,18.939666360676917,23.622803880209574,19.574071944444533,202.3616799999999,20.90250224999979
2751,-60.973874999999865,32.0008511190796,26.23494290692022,20.007040424559552,9.070654864745421,19.127008195312335,23.651934265626238,19.826086687500084,202.3616799999999,20.39366849999979
2750,-60.960413867187654,32.569036669026694,26.1565724304391,19.778359524819965,8.999233882811827,19.399121205729003,23.917514072917903,20.10034006250008,202.3616799999999,19.843528499999795
456,-60.940745898437655,32.83264476505535,25.918609088235314,19.460511676838188,9.25200085546808,19.89308737239567,24.658336739584577,20.462858812500087,202.3616799999999,19.671182249999795
457,-60.921077929687655,32.85229274401857,25.500257884917033,19.954604602782197,9.31403033227472,20.229383199218585,25.114280312501243,21.326960406250087,202.3616799999999,20.27523124999979
2746,-60.90762499999986,32.68746756921388,25.175966744688765,20.498718254393523,9.554323647460265,20.35768241406234,25.100932546876244,21.416030312500084,202.3616799999999,21.367696499999795
2745,-60.888159960937664,32.417938059672046,24.921422087380826,20.77338705029196,9.85617306770766,20.479749477864424,25.023334437501248,21.05497614583342,202.3616799999999,22.127970249999787
459,-60.86867304687524,31.937448660664884,24.721927528705706,20.460347478026335,10.10084779947849,20.738559920572754,25.12731693750125,20.285775729166755,202.3616799999999,21.46914324999979
2742,-60.85462499999986,31.623493585937513,24.554544942930963,20.206763051024385,10.113194193358698,21.040475351562343,25.25343557812625,19.529676062500087,202.3616799999999,20.705863999999792
2741,-60.83611054687514,31.364698808797222,24.306790870156703,20.047671822427382,10.130328543619115,21.27249652994776,25.313424328126253,18.69062045833342,202.3616799999999,21.50470799999979
461,-60.81691582031267,31.104850600138356,23.785810363483538,20.112605043781553,10.39415510091078,21.251729962239438,25.152887265626248,17.58959629166676,202.3616799999999,21.430329999999792
2738,-60.801974999999864,30.882666844482426,23.39756305316047,20.111449851805638,10.339614200682915,21.04670881640611,25.091385484376246,16.867300312500088,202.3616799999999,20.651482499999794
